iso3,country,year,energy_ej,energy_growth_pct,gdp_growth_pct,gdp_growth_pct_w,energy_growth_pct_w
SAU,Saudi Arabia,1981,1.80445221066475,19.3658596007629,2.98274473213098,2.98274473213098,19.3658596007629
SAU,Saudi Arabia,1982,1.98667058348656,10.0982653763205,-16.1090907190856,-12.8857220264723,10.0982653763205
SAU,Saudi Arabia,1983,2.15273535251617,8.35894840392601,-10.9934407584826,-10.9934407584826,8.35894840392601
SAU,Saudi Arabia,1984,2.57507288455963,19.6186461819293,-4.00750444885626,-4.00750444885626,19.6186461819293
SAU,Saudi Arabia,1985,2.62704163789749,2.0181468901121,-7.21180447471883,-7.21180447471883,2.0181468901121
SAU,Saudi Arabia,1986,2.82477235794067,7.52674480642921,1.00815274394011,1.00815274394011,7.52674480642921
SAU,Saudi Arabia,1987,2.99425703287125,5.99994100247181,-3.13303335653806,-3.13303335653806,5.99994100247181
SAU,Saudi Arabia,1988,3.13298851251602,4.63325219317405,6.60034126267162,6.60034126267162,4.63325219317405
SAU,Saudi Arabia,1989,3.08356308937073,-1.57758073315123,0.415193428012595,0.415193428012595,-1.57758073315123
SAU,Saudi Arabia,1990,3.34201335906982,8.38154635428068,9.42609854127945,9.42609854127945,8.38154635428068
SAU,Saudi Arabia,1991,3.50082814693451,4.75206921102458,8.22077074524379,8.22077074524379,4.75206921102458
SAU,Saudi Arabia,1992,3.53432273864746,0.956761951947893,4.5805820617939,4.5805820617939,0.956761951947893
SAU,Saudi Arabia,1993,3.61026108264923,2.14859676427939,0.379835927354555,0.379835927354555,2.14859676427939
SAU,Saudi Arabia,1994,4.17448949813843,15.6284657140409,0.952965973086739,0.952965973086739,15.6284657140409
SAU,Saudi Arabia,1995,4.06802117824554,-2.55045125734205,0.311708028498736,0.311708028498736,-2.55045125734205
SAU,Saudi Arabia,1996,4.20679020881653,3.4112170141364,3.30468254228367,3.30468254228367,3.4112170141364
SAU,Saudi Arabia,1997,4.28489637374878,1.85666888661473,2.6473193994863,2.6473193994863,1.85666888661473
SAU,Saudi Arabia,1998,4.50927710533142,5.23654977883012,2.80381183999001,2.80381183999001,5.23654977883012
SAU,Saudi Arabia,1999,4.59154915809631,1.82450647505386,-0.633393640920099,-0.633393640920099,1.82450647505386
SAU,Saudi Arabia,2000,4.80556666851044,4.66111769786337,4.71813422138025,4.71813422138025,4.66111769786337
SAU,Saudi Arabia,2001,5.12039664041367,6.55135998770409,0.344593196175436,0.344593196175436,6.55135998770409
SAU,Saudi Arabia,2002,5.33297774498351,4.15165307492003,-0.688390130317784,-0.688390130317784,4.15165307492003
SAU,Saudi Arabia,2003,5.64908772014314,5.92745723450627,8.76873381743943,8.76873381743943,5.92745723450627
SAU,Saudi Arabia,2004,6.12881167035084,8.49206055868332,8.63100545880318,8.63100545880318,8.49206055868332
SAU,Saudi Arabia,2005,6.51998142886441,6.38247313758913,5.94489623934826,5.94489623934826,6.38247313758913
SAU,Saudi Arabia,2006,6.84061216120608,4.91766327618994,3.31348473625899,3.31348473625899,4.91766327618994
SAU,Saudi Arabia,2007,6.99860568786971,2.30964017459769,2.2136539637253,2.2136539637253,2.30964017459769
SAU,Saudi Arabia,2008,7.66246995802794,9.48566471331378,6.2379875365459,6.2379875365459,9.48566471331378
SAU,Saudi Arabia,2009,7.93849778116601,3.60233481697207,-1.06671711240208,-1.06671711240208,3.60233481697207
SAU,Saudi Arabia,2010,8.82398414918862,11.1543316182996,5.03951508235165,5.03951508235165,11.1543316182996
SAU,Saudi Arabia,2011,9.20624774399403,4.33209747821859,11.7588206866711,11.7588206866711,4.33209747821859
SAU,Saudi Arabia,2012,9.7711577990558,6.13615960346396,5.76157382270972,5.76157382270972,6.13615960346396
SAU,Saudi Arabia,2013,9.83239323511953,0.626695805379818,2.94563789152023,2.94563789152023,0.626695805379818
SAU,Saudi Arabia,2014,10.5541818938218,7.34092546384517,4.02467158380662,4.02467158380662,7.34092546384517
SAU,Saudi Arabia,2015,11.0038519183581,4.26058626864811,4.65512316652705,4.65512316652705,4.26058626864811
SAU,Saudi Arabia,2016,11.4474383302149,4.03119212388492,1.70404739202878,1.70404739202878,4.03119212388492
SAU,Saudi Arabia,2017,11.4545494954218,0.0621201442781327,1.18210705878281,1.18210705878281,0.0621201442781327
SAU,Saudi Arabia,2018,11.1660394737264,-2.51873739609501,3.22695089015919,3.22695089015919,-2.51873739609501
SAU,Saudi Arabia,2019,10.6825657284353,-4.32985882262669,1.65158925617388,1.65158925617388,-4.32985882262669
SAU,Saudi Arabia,2020,10.3910807622597,-2.72860447186151,-3.80478901996321,-3.80478901996321,-2.72860447186151
SAU,Saudi Arabia,2021,10.7349002491683,3.30879428978519,6.51959698325428,6.51959698325428,3.30879428978519
SAU,Saudi Arabia,2022,11.3427405552939,5.66228182858686,12.0005874752929,12.0005874752929,5.66228182858686
SAU,Saudi Arabia,2023,11.598231385462,2.25246120126485,0.542592439393141,0.542592439393141,2.25246120126485
SGP,Singapore,1966,0.197077402015566,14.3161458400965,10.180095306912,10.180095306912,14.3161458400965
SGP,Singapore,1967,0.236721666777157,20.1160885804959,12.508612746034,12.508612746034,20.1160885804959
SGP,Singapore,1968,0.294244323420571,24.2997007525991,13.5269942226387,13.5269942226387,24.2997007525991
SGP,Singapore,1969,0.289146648967289,-1.73246314288128,13.8338251160135,13.8338251160135,-1.73246314288128
SGP,Singapore,1970,0.313939349973225,8.57443829782736,13.9420030031911,13.9420030031911,8.57443829782736
SGP,Singapore,1971,0.272512354917126,-13.1958593466007,12.4134371586341,12.4134371586341,-13.1958593466007
SGP,Singapore,1972,0.341235296320519,25.2182846624672,13.3155626083743,13.3155626083743,25.2182846624672
SGP,Singapore,1973,0.3215758469305,-5.76125904969494,10.6030030171782,10.6030030171782,-5.76125904969494
SGP,Singapore,1974,0.317010659709922,-1.41963000771159,6.11740437109884,6.11740437109884,-1.41963000771159
SGP,Singapore,1975,0.309549468682235,-2.3536088769111,3.98873862550906,3.98873862550906,-2.3536088769111
SGP,Singapore,1976,0.36717079752998,18.6145785011492,7.43716681814957,7.43716681814957,18.6145785011492
SGP,Singapore,1977,0.368548687954899,0.375272334888455,6.8524423938253,6.8524423938253,0.375272334888455
SGP,Singapore,1978,0.379345118577476,2.92944486724043,7.77718195422004,7.77718195422004,2.92944486724043
SGP,Singapore,1979,0.40439992766369,6.60475326008363,9.55444873972335,9.55444873972335,6.60475326008363
SGP,Singapore,1980,0.401656170608476,-0.678476148862117,10.1133721068476,10.1133721068476,-0.678476148862117
SGP,Singapore,1981,0.462095290000434,15.0474768756566,10.8159232986752,10.8159232986752,15.0474768756566
SGP,Singapore,1982,0.449617127233068,-2.70034407131782,7.10214484891345,7.10214484891345,-2.70034407131782
SGP,Singapore,1983,0.476321656809887,5.93939331029434,8.55448210614427,8.55448210614427,5.93939331029434
